Customer_id,State,Population,Age,Gender,Churn,Contract,InternetService,Tenure,PaymentMethod,Region,Average_Income
D07066,VA,655,83,Male,True,Month-to-month,Fiber Optic,11.0,Electronic Check,VA,"$68,211"
K578402,KS,198,78,Male,True,One year,Fiber Optic,2.0,Mailed Check,KS,"$60,152"
Y413092,FL,3473,61,Female,False,One year,Fiber Optic,2.0,Bank Transfer(automatic),FL,"$63,597"
F980573,IN,2992,38,Male,True,Month-to-month,Fiber Optic,9.0,Mailed Check,IN,"$57,930"
I581177,OR,2914,79,Male,True,Month-to-month,Fiber Optic,2.0,Electronic Check,OR,"$62,767"
U469398,NE,617,49,Female,False,Two Year,Fiber Optic,12.0,Electronic Check,NE,"$63,321"
I85282,WV,444,41,Female,False,One year,Fiber Optic,3.0,Mailed Check,WV,"$49,169"
Z317359,TX,48969,75,Female,False,One year,Fiber Optic,10.0,Credit Card (automatic),TX,"$61,985"
I981930,FL,17307,60,Female,False,Two Year,Fiber Optic,10.0,Mailed Check,FL,"$63,597"
N227355,CA,25764,70,Male,False,Month-to-month,Fiber Optic,23.0,Mailed Check,CA,"$77,339"
E805998,MN,671,23,Male,True,Month-to-month,Fiber Optic,5.0,Mailed Check,MN,"$68,010"
J633340,TX,3064,84,Female,True,Month-to-month,DSL,7.0,Mailed Check,TX,"$61,985"
L762626,MA,25619,63,Male,True,One year,Fiber Optic,21.0,Mailed Check,MA,"$84,945"
S206250,WA,22547,88,Female,False,Month-to-month,DSL,2.0,Credit Card (automatic),WA,"$75,698"
C917569,KS,545,44,Female,True,Month-to-month,Fiber Optic,4.0,Bank Transfer(automatic),KS,"$60,152"
L282757,KY,398,49,Female,True,Month-to-month,DSL,12.0,Mailed Check,KY,"$52,109"
D762674,WV,217,32,Male,True,One year,Fiber Optic,12.0,Mailed Check,WV,"$49,169"
N914081,GA,32084,69,Nonbinary,False,One year,Fiber Optic,21.0,Mailed Check,GA,"$57,129"
K905632,HI,5148,60,Female,True,Month-to-month,DSL,4.0,Bank Transfer(automatic),HI,"$61,175"
H247341,WV,2526,57,Female,False,Month-to-month,Fiber Optic,11.0,Credit Card (automatic),WV,"$49,169"
N02836,VA,30097,62,Female,True,Two Year,Fiber Optic,1.0,Mailed Check,VA,"$68,211"
P742927,MN,703,26,Male,False,Month-to-month,DSL,13.0,Bank Transfer(automatic),MN,"$68,010"
V109553,MD,7334,85,Female,True,Two Year,DSL,6.0,Electronic Check,MD,"$70,730"
J227266,MD,61045,82,Female,False,One year,Fiber Optic,19.0,Electronic Check,MD,"$70,730"
F881222,AL,117,40,Female,False,Two Year,DSL,10.0,Electronic Check,AL,"$50,637"
O167724,PA,29426,50,Male,True,Month-to-month,Fiber Optic,5.0,Bank Transfer(automatic),PA,"$65,167"
Y554348,OH,26659,71,Male,True,Month-to-month,DSL,12.0,Electronic Check,OH,"$57,880"
N800767,CO,12478,48,Nonbinary,False,Month-to-month,Fiber Optic,8.0,Electronic Check,CO,"$74,167"
B363210,FL,11294,24,Female,False,Two Year,Fiber Optic,15.0,Electronic Check,FL,"$63,597"
P903407,MO,3264,79,Male,False,Two Year,Fiber Optic,6.0,Credit Card (automatic),MO,"$56,551"
O825386,HI,4926,82,Male,False,Month-to-month,Fiber Optic,18.0,Electronic Check,HI,"$61,175"
Q76170,OK,473,68,Female,True,Month-to-month,Fiber Optic,8.0,Mailed Check,OK,"$54,998"
J04574,NY,20925,77,Nonbinary,False,One year,Fiber Optic,4.0,Mailed Check,NY,"$78,089"
R620556,CO,114,19,Female,False,One year,Fiber Optic,11.0,Electronic Check,CO,"$74,167"
S136763,PA,715,80,Male,True,Month-to-month,DSL,14.0,Electronic Check,PA,"$65,167"
J790219,NM,110,31,Female,True,Two Year,Fiber Optic,3.0,Electronic Check,NM,"$51,500"
O403373,NY,19869,62,Male,False,Month-to-month,Fiber Optic,17.0,Credit Card (automatic),NY,"$78,089"
S256934,GA,13768,80,Male,True,Month-to-month,Fiber Optic,4.0,Electronic Check,GA,"$57,129"
F693121,UT,604,36,Male,False,Two Year,Fiber Optic,6.0,Bank Transfer(automatic),UT,"$57,925"
O154545,NJ,20731,72,Male,False,Two Year,DSL,4.0,Bank Transfer(automatic),NJ,"$78,700"
A745374,IN,666,50,Male,False,One year,Fiber Optic,4.0,Mailed Check,IN,"$57,930"
W893206,MO,729,31,Male,False,Two Year,DSL,4.0,Electronic Check,MO,"$56,551"
H113074,CA,19659,22,Female,False,One year,Fiber Optic,10.0,Electronic Check,CA,"$77,339"
J779911,NC,22569,50,Male,True,Month-to-month,Fiber Optic,10.0,Credit Card (automatic),NC,"$57,416"
Y832510,MI,2019,28,Male,False,Month-to-month,Fiber Optic,9.0,Electronic Check,MI,"$56,813"
S528947,NH,1566,63,Male,False,Month-to-month,Fiber Optic,9.0,Electronic Check,NH,"$74,663"
V592787,CA,38579,73,Female,False,Month-to-month,Fiber Optic,8.0,Credit Card (automatic),CA,"$77,339"
H283133,CO,3232,72,Male,False,Month-to-month,DSL,12.0,Bank Transfer(automatic),CO,"$74,167"
W884202,NJ,566,23,Male,True,Month-to-month,Fiber Optic,2.0,Electronic Check,NJ,"$78,700"
N447597,VA,659,49,Male,True,One year,Fiber Optic,14.0,Mailed Check,VA,"$68,211"
C416907,VA,1253,82,Female,True,Month-to-month,Fiber Optic,7.0,Electronic Check,VA,"$68,211"
A51913,CA,23517,72,Female,False,One year,Fiber Optic,4.0,Credit Card (automatic),CA,"$77,339"
C742414,VA,5886,45,Female,False,One year,Fiber Optic,3.0,Credit Card (automatic),VA,"$68,211"
B773959,AL,24628,73,Female,False,Month-to-month,Fiber Optic,14.0,Mailed Check,AL,"$50,637"
H691053,NY,582,78,Female,True,Month-to-month,Fiber Optic,15.0,Credit Card (automatic),NY,"$78,089"
V971650,AL,34669,71,Male,False,Month-to-month,DSL,6.0,Electronic Check,AL,"$50,637"
L226598,NY,1286,67,Female,True,Month-to-month,DSL,12.0,Bank Transfer(automatic),NY,"$78,089"
K730146,MS,3032,43,Male,False,Two Year,Fiber Optic,6.0,Electronic Check,MS,"$46,248"
O894158,NE,312,27,Female,True,One year,DSL,23.0,Electronic Check,NE,"$63,321"
H307794,IN,15586,39,Male,True,Month-to-month,DSL,1.0,Credit Card (automatic),IN,"$57,930"
A318319,WY,422,52,Female,False,Two Year,Fiber Optic,21.0,Mailed Check,WY,"$71,342"
T369132,TN,26381,19,Female,True,Month-to-month,Fiber Optic,11.0,Mailed Check,TN,"$58,279"
T638377,NE,396,48,Female,True,Month-to-month,DSL,10.0,Credit Card (automatic),NE,"$63,321"
E369828,CA,4270,22,Male,True,Month-to-month,Fiber Optic,12.0,Mailed Check,CA,"$77,339"
G948882,KS,3098,69,Male,True,Month-to-month,Fiber Optic,2.0,Credit Card (automatic),KS,"$60,152"
Y748946,PA,20606,31,Male,False,One year,DSL,14.0,Mailed Check,PA,"$65,167"
O402306,ID,5978,79,Female,False,One year,DSL,9.0,Electronic Check,ID,"$54,537"
D493050,MO,340,65,Male,False,Month-to-month,Fiber Optic,5.0,Bank Transfer(automatic),MO,"$56,551"
D758871,KS,926,49,Male,True,Month-to-month,DSL,6.0,Electronic Check,KS,"$60,152"
F353304,NY,1543,69,Female,True,One year,Fiber Optic,1.0,Mailed Check,NY,"$78,089"
X960330,CA,7256,74,Male,False,Two Year,DSL,8.0,Mailed Check,CA,"$77,339"
O463102,IL,683,27,Male,True,Month-to-month,Fiber Optic,14.0,Electronic Check,IL,"$68,822"
W202562,MD,6910,79,Female,True,Month-to-month,Fiber Optic,6.0,Bank Transfer(automatic),MD,"$70,730"
B323829,MN,7496,41,Female,False,Two Year,Fiber Optic,7.0,Bank Transfer(automatic),MN,"$68,010"
M790643,MO,641,51,Female,False,One year,Fiber Optic,9.0,Electronic Check,MO,"$56,551"
D555108,MI,2816,57,Male,True,Month-to-month,DSL,5.0,Credit Card (automatic),MI,"$56,813"
W839946,WV,58,66,Female,False,Month-to-month,Fiber Optic,3.0,Credit Card (automatic),WV,"$49,169"
O511762,GA,1277,85,Female,True,Month-to-month,DSL,8.0,Bank Transfer(automatic),GA,"$57,129"
B118954,AR,11472,54,Female,False,Two Year,DSL,15.0,Credit Card (automatic),AR,"$51,787"
N28336,TX,9762,79,Male,True,Two Year,DSL,14.0,Electronic Check,TX,"$61,985"
B871043,KS,617,56,Male,True,Month-to-month,Fiber Optic,1.0,Electronic Check,KS,"$60,152"
S317408,NY,307,80,Male,True,Month-to-month,Fiber Optic,3.0,Bank Transfer(automatic),NY,"$78,089"
S255098,OH,8447,37,Female,True,Month-to-month,DSL,5.0,Electronic Check,OH,"$57,880"
X426072,PA,35345,24,Female,False,Two Year,DSL,9.0,Bank Transfer(automatic),PA,"$65,167"
W452692,CT,41155,48,Male,False,Two Year,Fiber Optic,11.0,Electronic Check,CT,"$84,972"
F858862,IA,17007,68,Female,True,Month-to-month,Fiber Optic,8.0,Credit Card (automatic),IA,"$58,905"
L944489,OR,115,74,Male,True,Month-to-month,Fiber Optic,14.0,Mailed Check,OR,"$62,767"
K681982,WA,1079,37,Female,False,Two Year,DSL,15.0,Electronic Check,WA,"$75,698"
F240900,NY,22924,54,Male,True,Month-to-month,Fiber Optic,5.0,Mailed Check,NY,"$78,089"
R164095,OR,3241,84,Male,False,Two Year,Fiber Optic,3.0,Electronic Check,OR,"$62,767"
O534672,FL,23155,68,Male,True,Month-to-month,DSL,2.0,Bank Transfer(automatic),FL,"$63,597"
K473134,HI,19324,39,Female,False,Two Year,Fiber Optic,2.0,Mailed Check,HI,"$61,175"
W211742,FL,34460,85,Male,False,One year,Fiber Optic,6.0,Mailed Check,FL,"$63,597"
H500107,AR,15900,86,Female,True,Two Year,Fiber Optic,5.0,Electronic Check,AR,"$51,787"
E998043,MA,2945,70,Female,False,Two Year,Fiber Optic,10.0,Mailed Check,MA,"$84,945"
S332430,AR,892,58,Female,False,Two Year,Fiber Optic,25.0,Bank Transfer(automatic),AR,"$51,787"
L596007,NC,14931,58,Male,False,One year,DSL,10.0,Mailed Check,NC,"$57,416"
R760429,NY,104,42,Male,True,Month-to-month,Fiber Optic,8.0,Bank Transfer(automatic),NY,"$78,089"
N954926,NY,21997,89,Male,False,One year,Fiber Optic,5.0,Electronic Check,NY,"$78,089"
Z164087,MI,5302,63,Male,False,Two Year,Fiber Optic,14.0,Bank Transfer(automatic),MI,"$56,813"
Z714373,GA,10237,18,Male,True,Month-to-month,DSL,12.0,Bank Transfer(automatic),GA,"$57,129"
E862109,KY,19582,82,Male,False,Two Year,Fiber Optic,18.0,Mailed Check,KY,"$52,109"
S777773,MI,740,61,Male,False,One year,Fiber Optic,8.0,Credit Card (automatic),MI,"$56,813"
K974970,TX,51767,36,Male,False,Two Year,Fiber Optic,22.0,Electronic Check,TX,"$61,985"
S411723,NC,2001,87,Female,False,Two Year,Fiber Optic,2.0,Electronic Check,NC,"$57,416"
C867654,WV,482,48,Male,True,Month-to-month,DSL,13.0,Electronic Check,WV,"$49,169"
V529956,NC,932,56,Male,True,Two Year,Fiber Optic,3.0,Electronic Check,NC,"$57,416"
L538003,MI,222,57,Male,False,Month-to-month,Fiber Optic,7.0,Electronic Check,MI,"$56,813"
P120818,TX,467,89,Male,True,Month-to-month,DSL,4.0,Credit Card (automatic),TX,"$61,985"
H401803,WI,7079,30,Female,False,Month-to-month,Fiber Optic,5.0,Electronic Check,WI,"$61,210"
W309763,WI,32929,54,Female,True,Two Year,DSL,5.0,Mailed Check,WI,"$61,210"
X715086,NY,6923,55,Female,False,Month-to-month,Fiber Optic,32.0,Bank Transfer(automatic),NY,"$78,089"
L72577,NY,19201,46,Female,True,One year,DSL,11.0,Credit Card (automatic),NY,"$78,089"
R753498,WI,2080,18,Female,False,Two Year,Fiber Optic,17.0,Bank Transfer(automatic),WI,"$61,210"
U843827,VA,5983,58,Female,False,Month-to-month,Fiber Optic,18.0,Mailed Check,VA,"$68,211"
L152937,NY,46064,60,Male,True,Month-to-month,Fiber Optic,17.0,Credit Card (automatic),NY,"$78,089"
D765207,CA,32525,62,Female,False,Month-to-month,DSL,18.0,Mailed Check,CA,"$77,339"
N700604,NJ,9562,30,Female,False,Month-to-month,DSL,10.0,Credit Card (automatic),NJ,"$78,700"
J316639,GA,883,75,Male,True,Month-to-month,Fiber Optic,3.0,Mailed Check,GA,"$57,129"
Y517622,AR,53,23,Female,True,Month-to-month,Fiber Optic,3.0,Electronic Check,AR,"$51,787"
P454810,VT,1512,84,Female,True,Month-to-month,Fiber Optic,16.0,Electronic Check,VT,"$63,206"
H757186,GA,4813,61,Male,True,Month-to-month,Fiber Optic,3.0,Mailed Check,GA,"$57,129"
A653303,GA,11435,75,Male,True,Month-to-month,Fiber Optic,15.0,Mailed Check,GA,"$57,129"
J307751,MD,16177,72,Male,True,Month-to-month,Fiber Optic,6.0,Bank Transfer(automatic),MD,"$70,730"
N206516,VA,170,66,Male,True,Month-to-month,Fiber Optic,6.0,Bank Transfer(automatic),VA,"$68,211"
W592004,WA,31845,81,Female,True,One year,DSL,7.0,Electronic Check,WA,"$75,698"
Q445599,MA,40,34,Male,False,Month-to-month,DSL,9.0,Electronic Check,MA,"$84,945"
P651840,OH,586,82,Male,True,Month-to-month,DSL,4.0,Electronic Check,OH,"$57,880"
F902621,MI,8303,73,Male,False,Two Year,Fiber Optic,10.0,Mailed Check,MI,"$56,813"
K455778,PA,924,28,Male,True,One year,Fiber Optic,11.0,Electronic Check,PA,"$65,167"
H686155,CA,758,48,Female,False,Month-to-month,Fiber Optic,2.0,Mailed Check,CA,"$77,339"
G769178,OK,723,53,Male,True,One year,Fiber Optic,9.0,Credit Card (automatic),OK,"$54,998"
V150452,MN,39,52,Female,True,Two Year,DSL,1.0,Mailed Check,MN,"$68,010"
P688672,PA,6250,20,Female,False,Month-to-month,Fiber Optic,1.0,Credit Card (automatic),PA,"$65,167"
I31591,IA,17,19,Male,True,Month-to-month,Fiber Optic,3.0,Electronic Check,IA,"$58,905"
W339489,NM,2550,70,Nonbinary,False,Two Year,DSL,2.0,Electronic Check,NM,"$51,500"
Y795644,KY,512,48,Female,False,Two Year,Fiber Optic,3.0,Electronic Check,KY,"$52,109"
Z42949,HI,599,28,Male,False,Two Year,Fiber Optic,32.0,Electronic Check,HI,"$61,175"
K702957,FL,6524,52,Male,False,Two Year,Fiber Optic,13.0,Mailed Check,FL,"$63,597"
U27325,PA,723,77,Female,False,Month-to-month,Fiber Optic,19.0,Bank Transfer(automatic),PA,"$65,167"
N804575,WI,4243,71,Female,False,Two Year,Fiber Optic,9.0,Bank Transfer(automatic),WI,"$61,210"
P54060,NY,18731,22,Female,True,Two Year,DSL,4.0,Bank Transfer(automatic),NY,"$78,089"
L363925,VA,955,88,Male,True,Month-to-month,DSL,10.0,Credit Card (automatic),VA,"$68,211"
S253484,PA,2338,25,Male,False,One year,Fiber Optic,4.0,Bank Transfer(automatic),PA,"$65,167"
A859738,IL,389,21,Male,False,Two Year,Fiber Optic,11.0,Mailed Check,IL,"$68,822"
R548809,LA,757,39,Female,False,Two Year,Fiber Optic,5.0,Electronic Check,LA,"$54,622"
U138913,IA,19073,29,Male,False,Two Year,Fiber Optic,5.0,Credit Card (automatic),IA,"$58,905"
M244790,TX,23666,22,Female,False,Month-to-month,DSL,6.0,Mailed Check,TX,"$61,985"
W610913,MT,20,44,Female,False,Two Year,Fiber Optic,19.0,Electronic Check,MT,"$57,719"
H932939,VA,5287,74,Male,False,One year,Fiber Optic,5.0,Electronic Check,VA,"$68,211"
X00931,AZ,5364,84,Female,False,Two Year,Fiber Optic,6.0,Electronic Check,AZ,"$56,667"
P218828,NY,3424,65,Male,False,One year,DSL,17.0,Electronic Check,NY,"$78,089"
P365450,HI,19527,29,Female,False,One year,DSL,3.0,Bank Transfer(automatic),HI,"$61,175"
R912808,MI,0,51,Female,True,Month-to-month,DSL,6.0,Electronic Check,MI,"$56,813"
J883265,TX,7699,40,Female,True,Month-to-month,Fiber Optic,15.0,Bank Transfer(automatic),TX,"$61,985"
L161656,MA,1126,49,Female,False,One year,Fiber Optic,7.0,Credit Card (automatic),MA,"$84,945"
O412044,KY,584,61,Female,True,Month-to-month,Fiber Optic,7.0,Bank Transfer(automatic),KY,"$52,109"
X299129,WA,35100,61,Female,False,Month-to-month,Fiber Optic,12.0,Mailed Check,WA,"$75,698"
O987713,MN,17872,85,Female,False,Month-to-month,DSL,10.0,Bank Transfer(automatic),MN,"$68,010"
I415253,NY,0,25,Female,False,Two Year,Fiber Optic,18.0,Electronic Check,NY,"$78,089"
L983845,MO,1003,48,Female,False,Month-to-month,Fiber Optic,17.0,Credit Card (automatic),MO,"$56,551"
G661518,VA,169,86,Male,False,Month-to-month,Fiber Optic,14.0,Credit Card (automatic),VA,"$68,211"
Z511670,VA,1088,53,Female,True,Month-to-month,Fiber Optic,5.0,Mailed Check,VA,"$68,211"
I745729,FL,41863,88,Female,False,Month-to-month,Fiber Optic,3.0,Mailed Check,FL,"$63,597"
K814248,ID,2101,40,Female,True,Month-to-month,Fiber Optic,3.0,Electronic Check,ID,"$54,537"
K719786,TN,0,23,Male,True,Month-to-month,Fiber Optic,4.0,Credit Card (automatic),TN,"$58,279"
Y874048,MN,6349,63,Male,True,Month-to-month,Fiber Optic,12.0,Electronic Check,MN,"$68,010"
A940721,SC,40305,28,Male,False,One year,Fiber Optic,11.0,Mailed Check,SC,"$53,320"
V402063,IN,1691,26,Female,True,Two Year,Fiber Optic,6.0,Credit Card (automatic),IN,"$57,930"
D770283,MT,618,22,Male,False,Two Year,Fiber Optic,14.0,Bank Transfer(automatic),MT,"$57,719"
Y701439,NM,22,43,Male,False,Two Year,Fiber Optic,10.0,Electronic Check,NM,"$51,500"
Z281810,OR,655,70,Male,True,Month-to-month,Fiber Optic,3.0,Electronic Check,OR,"$62,767"
O403114,SC,39616,48,Female,False,Month-to-month,DSL,9.0,Electronic Check,SC,"$53,320"
B442948,NY,88349,29,Female,True,Month-to-month,Fiber Optic,1.0,Bank Transfer(automatic),NY,"$78,089"
H620644,RI,30781,61,Female,True,Month-to-month,DSL,7.0,Credit Card (automatic),RI,"$65,377"
N573961,AL,4734,73,Female,False,Month-to-month,Fiber Optic,17.0,Bank Transfer(automatic),AL,"$50,637"
I403839,TX,56959,27,Male,True,Month-to-month,DSL,11.0,Electronic Check,TX,"$61,985"
F812880,NC,0,56,Female,True,One year,Fiber Optic,16.0,Electronic Check,NC,"$57,416"
L74134,OH,8800,19,Male,False,Two Year,DSL,11.0,Mailed Check,OH,"$57,880"
B255311,TX,3873,56,Male,True,Month-to-month,DSL,5.0,Bank Transfer(automatic),TX,"$61,985"
O764702,PA,417,83,Female,False,Month-to-month,Fiber Optic,2.0,Electronic Check,PA,"$65,167"
D269899,WI,221,84,Female,False,One year,Fiber Optic,22.0,Electronic Check,WI,"$61,210"
W291881,NC,10321,62,Male,False,Month-to-month,Fiber Optic,3.0,Credit Card (automatic),NC,"$57,416"
L409845,KS,1601,67,Male,False,One year,Fiber Optic,2.0,Electronic Check,KS,"$60,152"
L647810,CO,1506,21,Female,False,Two Year,Fiber Optic,9.0,Bank Transfer(automatic),CO,"$74,167"
G97647,MI,7033,31,Male,False,Two Year,DSL,7.0,Credit Card (automatic),MI,"$56,813"
F519639,DE,1301,25,Female,True,Month-to-month,Fiber Optic,5.0,Bank Transfer(automatic),DE,"$61,387"
J291465,KS,117,60,Female,True,Month-to-month,Fiber Optic,11.0,Electronic Check,KS,"$60,152"
V170205,NY,3345,84,Female,False,Month-to-month,Fiber Optic,15.0,Electronic Check,NY,"$78,089"
Y172017,FL,25854,36,Female,False,Month-to-month,Fiber Optic,5.0,Electronic Check,FL,"$63,597"
E996692,ND,90,87,Female,False,Month-to-month,Fiber Optic,12.0,Bank Transfer(automatic),ND,"$66,184"
J207539,IN,3191,80,Female,True,Month-to-month,Fiber Optic,9.0,Bank Transfer(automatic),IN,"$57,930"
I797960,MI,37,34,Female,False,Two Year,Fiber Optic,14.0,Bank Transfer(automatic),MI,"$56,813"
Y592744,WA,714,39,Male,True,One year,Fiber Optic,14.0,Credit Card (automatic),WA,"$75,698"
D391430,FL,31791,42,Male,False,Month-to-month,Fiber Optic,13.0,Credit Card (automatic),FL,"$63,597"
Q783171,GA,34928,36,Male,False,Two Year,Fiber Optic,3.0,Credit Card (automatic),GA,"$57,129"
K796504,MA,17576,18,Male,True,Month-to-month,DSL,15.0,Electronic Check,MA,"$84,945"
F157997,MO,746,66,Female,False,Month-to-month,Fiber Optic,17.0,Mailed Check,MO,"$56,551"
G73581,NC,27479,20,Female,True,Two Year,DSL,3.0,Electronic Check,NC,"$57,416"
C875992,TX,49612,73,Female,False,One year,DSL,20.0,Electronic Check,TX,"$61,985"
S473175,NY,7286,83,Male,False,One year,Fiber Optic,8.0,Credit Card (automatic),NY,"$78,089"
Q585011,MT,489,67,Male,True,Month-to-month,Fiber Optic,1.0,Bank Transfer(automatic),MT,"$57,719"
M353309,MS,73,62,Male,True,Month-to-month,Fiber Optic,15.0,Electronic Check,MS,"$46,248"
F900891,KY,22,34,Male,False,Two Year,Fiber Optic,4.0,Mailed Check,KY,"$52,109"
L957640,SD,9054,28,Female,False,One year,Fiber Optic,9.0,Mailed Check,SD,"$65,806"
M521755,NC,2663,26,Female,True,Month-to-month,DSL,9.0,Electronic Check,NC,"$57,416"
C960228,OK,18185,82,Female,True,Month-to-month,DSL,5.0,Bank Transfer(automatic),OK,"$54,998"
J12843,ME,7530,59,Male,False,One year,Fiber Optic,14.0,Mailed Check,ME,"$59,463"
P960014,AZ,28759,46,Male,False,Month-to-month,Fiber Optic,3.0,Bank Transfer(automatic),AZ,"$56,667"
T912154,CA,26744,44,Male,True,Month-to-month,Fiber Optic,13.0,Mailed Check,CA,"$77,339"
G696221,MN,20818,56,Male,False,Two Year,Fiber Optic,5.0,Electronic Check,MN,"$68,010"
W987755,TX,10025,32,Male,False,Two Year,Fiber Optic,29.0,Credit Card (automatic),TX,"$61,985"
R934959,ND,517,50,Male,True,One year,Fiber Optic,7.0,Credit Card (automatic),ND,"$66,184"
B264341,AR,4295,53,Male,False,Two Year,Fiber Optic,6.0,Bank Transfer(automatic),AR,"$51,787"
Q20365,CA,882,84,Male,False,Two Year,DSL,4.0,Bank Transfer(automatic),CA,"$77,339"
W415051,WI,1920,33,Male,True,Month-to-month,Fiber Optic,1.0,Mailed Check,WI,"$61,210"
Z477994,PA,8819,29,Female,False,One year,Fiber Optic,2.0,Electronic Check,PA,"$65,167"
D195797,MD,2694,87,Female,True,One year,Fiber Optic,4.0,Electronic Check,MD,"$70,730"
V615478,NY,3878,34,Female,True,Month-to-month,Fiber Optic,3.0,Bank Transfer(automatic),NY,"$78,089"
U577089,CA,27454,34,Female,False,Month-to-month,Fiber Optic,6.0,Credit Card (automatic),CA,"$77,339"
N275150,PA,180,28,Male,True,Two Year,Fiber Optic,2.0,Mailed Check,PA,"$65,167"
A500103,IL,294,68,Male,True,Month-to-month,Fiber Optic,2.0,Electronic Check,IL,"$68,822"
J308893,AL,2958,26,Male,True,Month-to-month,DSL,10.0,Bank Transfer(automatic),AL,"$50,637"
P892051,MT,321,61,Male,False,Month-to-month,DSL,7.0,Bank Transfer(automatic),MT,"$57,719"
L947038,FL,8778,79,Male,False,Two Year,Fiber Optic,16.0,Electronic Check,FL,"$63,597"
F498478,NE,361,49,Female,False,One year,Fiber Optic,13.0,Credit Card (automatic),NE,"$63,321"
H75117,WI,93,85,Female,True,Month-to-month,Fiber Optic,9.0,Mailed Check,WI,"$61,210"
H292733,WA,20943,25,Male,True,One year,Fiber Optic,14.0,Credit Card (automatic),WA,"$75,698"
L124227,NE,110,19,Male,True,Month-to-month,DSL,11.0,Bank Transfer(automatic),NE,"$63,321"
Z253470,AZ,34488,28,Female,False,One year,DSL,17.0,Electronic Check,AZ,"$56,667"
F161487,OH,1096,86,Male,True,Two Year,DSL,17.0,Mailed Check,OH,"$57,880"
T434750,PA,5549,54,Female,False,Month-to-month,DSL,12.0,Credit Card (automatic),PA,"$65,167"
P43762,NV,7278,28,Male,True,Month-to-month,Fiber Optic,3.0,Mailed Check,NV,"$61,282"
D309783,TX,1204,25,Male,False,Two Year,DSL,5.0,Mailed Check,TX,"$61,985"
B310750,IA,955,81,Female,True,Two Year,Fiber Optic,5.0,Bank Transfer(automatic),IA,"$58,905"
