Customer_id,State,Population,Age,Gender,Churn,Contract,InternetService,Tenure,PaymentMethod
O894158,NE,312,27,Female,True,One year,DSL,23.0,Electronic Check
H307794,IN,15586,39,Male,True,Month-to-month,DSL,1.0,Credit Card (automatic)
A318319,WY,422,52,Female,False,Two Year,Fiber Optic,21.0,Mailed Check
T369132,TN,26381,19,Female,True,Month-to-month,Fiber Optic,11.0,Mailed Check
T638377,NE,396,48,Female,True,Month-to-month,DSL,10.0,Credit Card (automatic)
E369828,CA,4270,22,Male,True,Month-to-month,Fiber Optic,12.0,Mailed Check
G948882,KS,3098,69,Male,True,Month-to-month,Fiber Optic,2.0,Credit Card (automatic)
Y748946,PA,20606,31,Male,False,One year,DSL,14.0,Mailed Check
O402306,ID,5978,79,Female,False,One year,DSL,9.0,Electronic Check
D493050,MO,340,65,Male,False,Month-to-month,Fiber Optic,5.0,Bank Transfer(automatic)
D758871,KS,926,49,Male,True,Month-to-month,DSL,6.0,Electronic Check
F353304,NY,1543,69,Female,True,One year,Fiber Optic,1.0,Mailed Check
X960330,CA,7256,74,Male,False,Two Year,DSL,8.0,Mailed Check
O463102,IL,683,27,Male,True,Month-to-month,Fiber Optic,14.0,Electronic Check
W202562,MD,6910,79,Female,True,Month-to-month,Fiber Optic,6.0,Bank Transfer(automatic)
B323829,MN,7496,41,Female,False,Two Year,Fiber Optic,7.0,Bank Transfer(automatic)
M790643,MO,641,51,Female,False,One year,Fiber Optic,9.0,Electronic Check
D555108,MI,2816,57,Male,True,Month-to-month,DSL,5.0,Credit Card (automatic)
W839946,WV,58,66,Female,False,Month-to-month,Fiber Optic,3.0,Credit Card (automatic)
O511762,GA,1277,85,Female,True,Month-to-month,DSL,8.0,Bank Transfer(automatic)
B118954,AR,11472,54,Female,False,Two Year,DSL,15.0,Credit Card (automatic)
N28336,TX,9762,79,Male,True,Two Year,DSL,14.0,Electronic Check
B871043,KS,617,56,Male,True,Month-to-month,Fiber Optic,1.0,Electronic Check
S317408,NY,307,80,Male,True,Month-to-month,Fiber Optic,3.0,Bank Transfer(automatic)
S255098,OH,8447,37,Female,True,Month-to-month,DSL,5.0,Electronic Check
X426072,PA,35345,24,Female,False,Two Year,DSL,9.0,Bank Transfer(automatic)
W452692,CT,41155,48,Male,False,Two Year,Fiber Optic,11.0,Electronic Check
F858862,IA,17007,68,Female,True,Month-to-month,Fiber Optic,8.0,Credit Card (automatic)
L944489,OR,115,74,Male,True,Month-to-month,Fiber Optic,14.0,Mailed Check
K681982,WA,1079,37,Female,False,Two Year,DSL,15.0,Electronic Check
F240900,NY,22924,54,Male,True,Month-to-month,Fiber Optic,5.0,Mailed Check
R164095,OR,3241,84,Male,False,Two Year,Fiber Optic,3.0,Electronic Check
O534672,FL,23155,68,Male,True,Month-to-month,DSL,2.0,Bank Transfer(automatic)
K473134,HI,19324,39,Female,False,Two Year,Fiber Optic,2.0,Mailed Check
W211742,FL,34460,85,Male,False,One year,Fiber Optic,6.0,Mailed Check
H500107,AR,15900,86,Female,True,Two Year,Fiber Optic,5.0,Electronic Check
E998043,MA,2945,70,Female,False,Two Year,Fiber Optic,10.0,Mailed Check
E965565,DC,20450,33,Female,True,Month-to-month,Fiber Optic,12.0,Electronic Check
S332430,AR,892,58,Female,False,Two Year,Fiber Optic,25.0,Bank Transfer(automatic)
L596007,NC,14931,58,Male,False,One year,DSL,10.0,Mailed Check
R760429,NY,104,42,Male,True,Month-to-month,Fiber Optic,8.0,Bank Transfer(automatic)
N954926,NY,21997,89,Male,False,One year,Fiber Optic,5.0,Electronic Check
Z164087,MI,5302,63,Male,False,Two Year,Fiber Optic,14.0,Bank Transfer(automatic)
Z714373,GA,10237,18,Male,True,Month-to-month,DSL,12.0,Bank Transfer(automatic)
E862109,KY,19582,82,Male,False,Two Year,Fiber Optic,18.0,Mailed Check
S777773,MI,740,61,Male,False,One year,Fiber Optic,8.0,Credit Card (automatic)
K974970,TX,51767,36,Male,False,Two Year,Fiber Optic,22.0,Electronic Check
S411723,NC,2001,87,Female,False,Two Year,Fiber Optic,2.0,Electronic Check
C867654,WV,482,48,Male,True,Month-to-month,DSL,13.0,Electronic Check
V529956,NC,932,56,Male,True,Two Year,Fiber Optic,3.0,Electronic Check
L538003,MI,222,57,Male,False,Month-to-month,Fiber Optic,7.0,Electronic Check
P120818,TX,467,89,Male,True,Month-to-month,DSL,4.0,Credit Card (automatic)
H401803,WI,7079,30,Female,False,Month-to-month,Fiber Optic,5.0,Electronic Check
W309763,WI,32929,54,Female,True,Two Year,DSL,5.0,Mailed Check
X715086,NY,6923,55,Female,False,Month-to-month,Fiber Optic,32.0,Bank Transfer(automatic)
L72577,NY,19201,46,Female,True,One year,DSL,11.0,Credit Card (automatic)
R753498,WI,2080,18,Female,False,Two Year,Fiber Optic,17.0,Bank Transfer(automatic)
U843827,VA,5983,58,Female,False,Month-to-month,Fiber Optic,18.0,Mailed Check
L152937,NY,46064,60,Male,True,Month-to-month,Fiber Optic,17.0,Credit Card (automatic)
D765207,CA,32525,62,Female,False,Month-to-month,DSL,18.0,Mailed Check
N700604,NJ,9562,30,Female,False,Month-to-month,DSL,10.0,Credit Card (automatic)
J316639,GA,883,75,Male,True,Month-to-month,Fiber Optic,3.0,Mailed Check
Y517622,AR,53,23,Female,True,Month-to-month,Fiber Optic,3.0,Electronic Check
P454810,VT,1512,84,Female,True,Month-to-month,Fiber Optic,16.0,Electronic Check
H757186,GA,4813,61,Male,True,Month-to-month,Fiber Optic,3.0,Mailed Check
A653303,GA,11435,75,Male,True,Month-to-month,Fiber Optic,15.0,Mailed Check
J307751,MD,16177,72,Male,True,Month-to-month,Fiber Optic,6.0,Bank Transfer(automatic)
N206516,VA,170,66,Male,True,Month-to-month,Fiber Optic,6.0,Bank Transfer(automatic)
W592004,WA,31845,81,Female,True,One year,DSL,7.0,Electronic Check
Q445599,MA,40,34,Male,False,Month-to-month,DSL,9.0,Electronic Check
P651840,OH,586,82,Male,True,Month-to-month,DSL,4.0,Electronic Check
F902621,MI,8303,73,Male,False,Two Year,Fiber Optic,10.0,Mailed Check
K455778,PA,924,28,Male,True,One year,Fiber Optic,11.0,Electronic Check
H686155,CA,758,48,Female,False,Month-to-month,Fiber Optic,2.0,Mailed Check
G769178,OK,723,53,Male,True,One year,Fiber Optic,9.0,Credit Card (automatic)
V150452,MN,39,52,Female,True,Two Year,DSL,1.0,Mailed Check
P688672,PA,6250,20,Female,False,Month-to-month,Fiber Optic,1.0,Credit Card (automatic)
I31591,IA,17,19,Male,True,Month-to-month,Fiber Optic,3.0,Electronic Check
W339489,NM,2550,70,Nonbinary,False,Two Year,DSL,2.0,Electronic Check
Y795644,KY,512,48,Female,False,Two Year,Fiber Optic,3.0,Electronic Check
Z42949,HI,599,28,Male,False,Two Year,Fiber Optic,32.0,Electronic Check
K702957,FL,6524,52,Male,False,Two Year,Fiber Optic,13.0,Mailed Check
U27325,PA,723,77,Female,False,Month-to-month,Fiber Optic,19.0,Bank Transfer(automatic)
N804575,WI,4243,71,Female,False,Two Year,Fiber Optic,9.0,Bank Transfer(automatic)
P54060,NY,18731,22,Female,True,Two Year,DSL,4.0,Bank Transfer(automatic)
L363925,VA,955,88,Male,True,Month-to-month,DSL,10.0,Credit Card (automatic)
S253484,PA,2338,25,Male,False,One year,Fiber Optic,4.0,Bank Transfer(automatic)
A859738,IL,389,21,Male,False,Two Year,Fiber Optic,11.0,Mailed Check
R548809,LA,757,39,Female,False,Two Year,Fiber Optic,5.0,Electronic Check
U138913,IA,19073,29,Male,False,Two Year,Fiber Optic,5.0,Credit Card (automatic)
M244790,TX,23666,22,Female,False,Month-to-month,DSL,6.0,Mailed Check
W610913,MT,20,44,Female,False,Two Year,Fiber Optic,19.0,Electronic Check
H932939,VA,5287,74,Male,False,One year,Fiber Optic,5.0,Electronic Check
X00931,AZ,5364,84,Female,False,Two Year,Fiber Optic,6.0,Electronic Check
P218828,NY,3424,65,Male,False,One year,DSL,17.0,Electronic Check
P365450,HI,19527,29,Female,False,One year,DSL,3.0,Bank Transfer(automatic)
R912808,MI,0,51,Female,True,Month-to-month,DSL,6.0,Electronic Check
J883265,TX,7699,40,Female,True,Month-to-month,Fiber Optic,15.0,Bank Transfer(automatic)
L161656,MA,1126,49,Female,False,One year,Fiber Optic,7.0,Credit Card (automatic)
O412044,KY,584,61,Female,True,Month-to-month,Fiber Optic,7.0,Bank Transfer(automatic)
X299129,WA,35100,61,Female,False,Month-to-month,Fiber Optic,12.0,Mailed Check
O987713,MN,17872,85,Female,False,Month-to-month,DSL,10.0,Bank Transfer(automatic)
I415253,NY,0,25,Female,False,Two Year,Fiber Optic,18.0,Electronic Check
L983845,MO,1003,48,Female,False,Month-to-month,Fiber Optic,17.0,Credit Card (automatic)
G661518,VA,169,86,Male,False,Month-to-month,Fiber Optic,14.0,Credit Card (automatic)
Z511670,VA,1088,53,Female,True,Month-to-month,Fiber Optic,5.0,Mailed Check
I745729,FL,41863,88,Female,False,Month-to-month,Fiber Optic,3.0,Mailed Check
K814248,ID,2101,40,Female,True,Month-to-month,Fiber Optic,3.0,Electronic Check
K719786,TN,0,23,Male,True,Month-to-month,Fiber Optic,4.0,Credit Card (automatic)
Y874048,MN,6349,63,Male,True,Month-to-month,Fiber Optic,12.0,Electronic Check
A940721,SC,40305,28,Male,False,One year,Fiber Optic,11.0,Mailed Check
V402063,IN,1691,26,Female,True,Two Year,Fiber Optic,6.0,Credit Card (automatic)
D770283,MT,618,22,Male,False,Two Year,Fiber Optic,14.0,Bank Transfer(automatic)
Y701439,NM,22,43,Male,False,Two Year,Fiber Optic,10.0,Electronic Check
Z281810,OR,655,70,Male,True,Month-to-month,Fiber Optic,3.0,Electronic Check
O403114,SC,39616,48,Female,False,Month-to-month,DSL,9.0,Electronic Check
B442948,NY,88349,29,Female,True,Month-to-month,Fiber Optic,1.0,Bank Transfer(automatic)
H620644,RI,30781,61,Female,True,Month-to-month,DSL,7.0,Credit Card (automatic)
N573961,AL,4734,73,Female,False,Month-to-month,Fiber Optic,17.0,Bank Transfer(automatic)
I403839,TX,56959,27,Male,True,Month-to-month,DSL,11.0,Electronic Check
F812880,NC,0,56,Female,True,One year,Fiber Optic,16.0,Electronic Check
L74134,OH,8800,19,Male,False,Two Year,DSL,11.0,Mailed Check
B255311,TX,3873,56,Male,True,Month-to-month,DSL,5.0,Bank Transfer(automatic)
O764702,PA,417,83,Female,False,Month-to-month,Fiber Optic,2.0,Electronic Check
D269899,WI,221,84,Female,False,One year,Fiber Optic,22.0,Electronic Check
W291881,NC,10321,62,Male,False,Month-to-month,Fiber Optic,3.0,Credit Card (automatic)
L409845,KS,1601,67,Male,False,One year,Fiber Optic,2.0,Electronic Check
L647810,CO,1506,21,Female,False,Two Year,Fiber Optic,9.0,Bank Transfer(automatic)
G97647,MI,7033,31,Male,False,Two Year,DSL,7.0,Credit Card (automatic)
F519639,DE,1301,25,Female,True,Month-to-month,Fiber Optic,5.0,Bank Transfer(automatic)
J291465,KS,117,60,Female,True,Month-to-month,Fiber Optic,11.0,Electronic Check
V170205,NY,3345,84,Female,False,Month-to-month,Fiber Optic,15.0,Electronic Check
Y172017,FL,25854,36,Female,False,Month-to-month,Fiber Optic,5.0,Electronic Check
E996692,ND,90,87,Female,False,Month-to-month,Fiber Optic,12.0,Bank Transfer(automatic)
J207539,IN,3191,80,Female,True,Month-to-month,Fiber Optic,9.0,Bank Transfer(automatic)
I797960,MI,37,34,Female,False,Two Year,Fiber Optic,14.0,Bank Transfer(automatic)
Y592744,WA,714,39,Male,True,One year,Fiber Optic,14.0,Credit Card (automatic)
D391430,FL,31791,42,Male,False,Month-to-month,Fiber Optic,13.0,Credit Card (automatic)
Q783171,GA,34928,36,Male,False,Two Year,Fiber Optic,3.0,Credit Card (automatic)
K796504,MA,17576,18,Male,True,Month-to-month,DSL,15.0,Electronic Check
F157997,MO,746,66,Female,False,Month-to-month,Fiber Optic,17.0,Mailed Check
G73581,NC,27479,20,Female,True,Two Year,DSL,3.0,Electronic Check
C875992,TX,49612,73,Female,False,One year,DSL,20.0,Electronic Check
S473175,NY,7286,83,Male,False,One year,Fiber Optic,8.0,Credit Card (automatic)
Q585011,MT,489,67,Male,True,Month-to-month,Fiber Optic,1.0,Bank Transfer(automatic)
M353309,MS,73,62,Male,True,Month-to-month,Fiber Optic,15.0,Electronic Check
F900891,KY,22,34,Male,False,Two Year,Fiber Optic,4.0,Mailed Check
L957640,SD,9054,28,Female,False,One year,Fiber Optic,9.0,Mailed Check
M521755,NC,2663,26,Female,True,Month-to-month,DSL,9.0,Electronic Check
C960228,OK,18185,82,Female,True,Month-to-month,DSL,5.0,Bank Transfer(automatic)
J12843,ME,7530,59,Male,False,One year,Fiber Optic,14.0,Mailed Check
P960014,AZ,28759,46,Male,False,Month-to-month,Fiber Optic,3.0,Bank Transfer(automatic)
T912154,CA,26744,44,Male,True,Month-to-month,Fiber Optic,13.0,Mailed Check
G696221,MN,20818,56,Male,False,Two Year,Fiber Optic,5.0,Electronic Check
W987755,TX,10025,32,Male,False,Two Year,Fiber Optic,29.0,Credit Card (automatic)
R934959,ND,517,50,Male,True,One year,Fiber Optic,7.0,Credit Card (automatic)
B264341,AR,4295,53,Male,False,Two Year,Fiber Optic,6.0,Bank Transfer(automatic)
Q20365,CA,882,84,Male,False,Two Year,DSL,4.0,Bank Transfer(automatic)
W415051,WI,1920,33,Male,True,Month-to-month,Fiber Optic,1.0,Mailed Check
Z477994,PA,8819,29,Female,False,One year,Fiber Optic,2.0,Electronic Check
D195797,MD,2694,87,Female,True,One year,Fiber Optic,4.0,Electronic Check
V615478,NY,3878,34,Female,True,Month-to-month,Fiber Optic,3.0,Bank Transfer(automatic)
U577089,CA,27454,34,Female,False,Month-to-month,Fiber Optic,6.0,Credit Card (automatic)
N275150,PA,180,28,Male,True,Two Year,Fiber Optic,2.0,Mailed Check
A500103,IL,294,68,Male,True,Month-to-month,Fiber Optic,2.0,Electronic Check
J308893,AL,2958,26,Male,True,Month-to-month,DSL,10.0,Bank Transfer(automatic)
P892051,MT,321,61,Male,False,Month-to-month,DSL,7.0,Bank Transfer(automatic)
L947038,FL,8778,79,Male,False,Two Year,Fiber Optic,16.0,Electronic Check
F498478,NE,361,49,Female,False,One year,Fiber Optic,13.0,Credit Card (automatic)
H75117,WI,93,85,Female,True,Month-to-month,Fiber Optic,9.0,Mailed Check
H292733,WA,20943,25,Male,True,One year,Fiber Optic,14.0,Credit Card (automatic)
L124227,NE,110,19,Male,True,Month-to-month,DSL,11.0,Bank Transfer(automatic)
Z253470,AZ,34488,28,Female,False,One year,DSL,17.0,Electronic Check
F161487,OH,1096,86,Male,True,Two Year,DSL,17.0,Mailed Check
T434750,PA,5549,54,Female,False,Month-to-month,DSL,12.0,Credit Card (automatic)
P43762,NV,7278,28,Male,True,Month-to-month,Fiber Optic,3.0,Mailed Check
D309783,TX,1204,25,Male,False,Two Year,DSL,5.0,Mailed Check
B310750,IA,955,81,Female,True,Two Year,Fiber Optic,5.0,Bank Transfer(automatic)
T663920,PA,2453,89,Male,True,Two Year,Fiber Optic,6.0,Electronic Check
N523308,IL,159,62,Female,True,Month-to-month,DSL,3.0,Electronic Check
B759427,NC,2876,31,Female,False,One year,DSL,19.0,Electronic Check
Y802622,FL,1394,48,Female,False,Month-to-month,Fiber Optic,13.0,Bank Transfer(automatic)
T375340,AR,2144,22,Male,True,Month-to-month,Fiber Optic,2.0,Mailed Check
H782363,OH,502,22,Female,False,Month-to-month,Fiber Optic,9.0,Mailed Check
Z515622,NV,12695,20,Female,False,Month-to-month,DSL,10.0,Electronic Check
X286988,TN,2494,58,Male,False,One year,DSL,9.0,Credit Card (automatic)
E634326,OH,19592,81,Male,True,One year,DSL,2.0,Electronic Check
S785720,PR,12722,26,Female,True,Month-to-month,DSL,14.0,Electronic Check
A349493,AK,473,89,Male,True,One year,Fiber Optic,5.0,Electronic Check
W795143,WV,168,59,Male,True,Month-to-month,Fiber Optic,13.0,Mailed Check
Y768966,IN,793,75,Male,True,One year,Fiber Optic,2.0,Bank Transfer(automatic)
H843808,TX,440,35,Female,False,Month-to-month,Fiber Optic,7.0,Electronic Check
A853801,NY,2905,28,Male,False,Month-to-month,DSL,21.0,Electronic Check
K296336,AK,508,48,Female,True,Month-to-month,Fiber Optic,7.0,Mailed Check
R851367,OH,719,29,Male,False,Two Year,Fiber Optic,20.0,Electronic Check
V74560,VA,13892,62,Female,True,Month-to-month,DSL,3.0,Credit Card (automatic)
F383331,KY,10874,43,Female,False,One year,Fiber Optic,10.0,Mailed Check
E770575,WI,4183,66,Female,False,Two Year,DSL,2.0,Credit Card (automatic)
N217934,WI,19151,56,Male,True,Month-to-month,Fiber Optic,2.0,Credit Card (automatic)
E108315,GA,13644,73,Male,True,Month-to-month,DSL,2.0,Electronic Check
Z274952,MO,2397,21,Male,True,Month-to-month,DSL,16.0,Electronic Check
I10685,IL,10826,48,Male,True,Two Year,DSL,2.0,Mailed Check
G417957,NC,48990,82,Male,False,One year,Fiber Optic,2.0,Bank Transfer(automatic)
G777381,GA,43597,22,Male,True,Month-to-month,Fiber Optic,2.0,Bank Transfer(automatic)
J434777,NH,927,34,Male,False,Two Year,Fiber Optic,2.0,Bank Transfer(automatic)
R140732,PA,242,56,Male,False,Month-to-month,DSL,11.0,Electronic Check
O536253,NY,2604,25,Male,True,Month-to-month,Fiber Optic,9.0,Electronic Check
N818917,NE,722,44,Nonbinary,False,Two Year,Fiber Optic,9.0,Electronic Check
U912904,KY,160,59,Male,False,Two Year,Fiber Optic,2.0,Bank Transfer(automatic)
Q895849,NY,1551,63,Female,False,One year,Fiber Optic,7.0,Electronic Check
K710503,MO,21141,76,Female,True,Month-to-month,Fiber Optic,5.0,Bank Transfer(automatic)
X415795,MO,1454,41,Female,False,One year,Fiber Optic,9.0,Mailed Check
I634125,ME,130,25,Female,False,Month-to-month,DSL,11.0,Bank Transfer(automatic)
K834421,MA,31101,40,Female,False,Month-to-month,Fiber Optic,4.0,Electronic Check
V777004,NM,1341,77,Male,False,One year,Fiber Optic,2.0,Bank Transfer(automatic)
G902299,WA,109,20,Male,False,Month-to-month,Fiber Optic,9.0,Electronic Check
V218370,NH,2433,53,Male,True,Month-to-month,Fiber Optic,7.0,Electronic Check
X415208,GA,1084,36,Male,True,Month-to-month,Fiber Optic,15.0,Bank Transfer(automatic)
X788909,IA,1892,86,Female,True,One year,DSL,7.0,Bank Transfer(automatic)
T898999,LA,7157,59,Male,False,Month-to-month,DSL,2.0,Credit Card (automatic)
Q982792,VA,5366,26,Male,True,Month-to-month,DSL,8.0,Bank Transfer(automatic)
Y373477,CA,18389,61,Male,False,Month-to-month,Fiber Optic,15.0,Electronic Check
H568978,VA,1165,27,Female,True,Month-to-month,DSL,23.0,Mailed Check
A795494,NM,1469,53,Female,True,Month-to-month,DSL,3.0,Electronic Check
J266332,MN,212,32,Male,True,Two Year,Fiber Optic,6.0,Electronic Check
V745261,NM,219,60,Male,False,One year,Fiber Optic,8.0,Credit Card (automatic)
U345949,CA,4030,25,Male,True,Two Year,DSL,20.0,Bank Transfer(automatic)
C841625,SC,18829,52,Female,True,Month-to-month,DSL,10.0,Credit Card (automatic)
D303600,VA,3281,32,Female,False,Month-to-month,DSL,11.0,Credit Card (automatic)
F05516,PA,74971,88,Female,False,Two Year,Fiber Optic,8.0,Credit Card (automatic)
B91498,NY,1593,59,Female,False,Two Year,Fiber Optic,13.0,Electronic Check
X757783,MI,11923,54,Female,True,Month-to-month,Fiber Optic,1.0,Credit Card (automatic)
P464171,PA,36282,83,Male,True,Month-to-month,Fiber Optic,9.0,Electronic Check
T843460,WA,26448,88,Male,False,Two Year,Fiber Optic,6.0,Bank Transfer(automatic)
Z85067,VA,46,68,Female,True,Month-to-month,DSL,9.0,Bank Transfer(automatic)
A378200,VT,1123,38,Male,True,Month-to-month,DSL,5.0,Electronic Check
W314163,MS,3067,23,Female,True,Month-to-month,DSL,2.0,Electronic Check
Q738259,IL,1547,55,Male,False,Two Year,DSL,5.0,Credit Card (automatic)
E856035,WV,7216,43,Male,False,Month-to-month,Fiber Optic,1.0,Mailed Check
D960842,ID,1012,61,Male,False,One year,DSL,1.0,Bank Transfer(automatic)
X618114,MN,3519,38,Female,False,One year,Fiber Optic,3.0,Electronic Check
T446100,UT,316,28,Female,False,One year,Fiber Optic,6.0,Electronic Check
S860728,GA,1715,84,Female,True,Month-to-month,DSL,17.0,Mailed Check
I273760,OK,2223,22,Female,True,Month-to-month,Fiber Optic,14.0,Mailed Check
W963695,MI,463,34,Male,False,Month-to-month,Fiber Optic,11.0,Credit Card (automatic)
D878040,AK,949,28,Male,False,Month-to-month,Fiber Optic,20.0,Electronic Check
N82795,AR,645,83,Male,True,One year,DSL,7.0,Credit Card (automatic)
G868770,NY,5548,86,Male,True,Month-to-month,Fiber Optic,8.0,Mailed Check
J444660,CO,17502,79,Male,True,Month-to-month,Fiber Optic,7.0,Electronic Check
A751773,IA,944,56,Male,True,Month-to-month,Fiber Optic,4.0,Credit Card (automatic)
R183041,NC,3242,47,Female,False,Two Year,Fiber Optic,10.0,Bank Transfer(automatic)
W76958,OH,63318,84,Female,False,Two Year,Fiber Optic,4.0,Mailed Check
B813081,ID,21763,35,Male,False,One year,DSL,5.0,Credit Card (automatic)
L285305,MN,1110,26,Male,False,Two Year,Fiber Optic,6.0,Bank Transfer(automatic)
Z592090,MA,6257,41,Female,False,Month-to-month,Fiber Optic,1.0,Bank Transfer(automatic)
M200082,MN,1627,50,Female,True,Month-to-month,Fiber Optic,7.0,Credit Card (automatic)
A04204,FL,7080,34,Male,False,One year,DSL,2.0,Credit Card (automatic)
A410868,PA,447,22,Male,False,Two Year,Fiber Optic,8.0,Electronic Check
